Condition,bern_param_play,bern_param_not_play,dP,impact,text_instruction,is_task_obs,bern_param_left_down,bern_param_left_up,bern_param_right_down,bern_param_right_up,bern_param_z,bern_param_up,bern_param_down,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,loop_exps23.thisRepN,loop_exps23.thisTrialN,loop_exps23.thisN,loop_exps23.thisIndex,innerRun.thisRepN,innerRun.thisTrialN,innerRun.thisN,innerRun.thisIndex,innerBlocks.thisRepN,innerBlocks.thisTrialN,innerBlocks.thisN,innerBlocks.thisIndex,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,image_avec_training.started,image_sans_training.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,image_avec_outcome_training.started,image_sans_outcome_training.started,cross_outcome_training.started,joueur_feedback.started,image_outcome_training.started,text_resultat.started,cross_outcome_training.stopped,image_outcome_training.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_instr_11.started,key_resp_11.started,avec_inst_23.started,sans_instr_23.started,domicile_instr_23.started,exterieur_instr_23.started,avec_instr_23.started,sans_inst_23.started,domicile_inst_23.started,exterieur_inst_23.started,key_resp_11.keys,key_resp_11.rt,observation_var.routineStartVal,key_resp_3.started,avec3.started,sans3.started,domicile3.started,exterieur3.started,observation.started,text_nombre_matchs_third.started,text_question_trial23.started,text_numero_joueur.started,cross_fixation.started,image_avec_cues_23.started,image_sans_cues_23.started,image_domicile_cues_23.started,image_exterieur_cues_23.started,question_mark3.started,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,observation_var.routineEndVal,fb_text_choice_component.started,nombre_matchs_third_outcome.started,avec3_outcome.started,sans3_outcome.started,domicile3_outcome.started,exterieur3_outcome.started,domicile_feedback23.started,exterieur_feedback23.started,text_question_outcome23.started,text_joueur_numero.started,cross_feedback23.started,avec_feedback23.started,sans_feedback23.started,image_outcome3.started,resultat3_outcome.started,cross_feedback23.stopped,image_outcome3.stopped,resultat3_outcome.stopped,outcome3_var.routineEndVal,text_instr_12.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,participant,session,group,date,expName,psychopyVersion,frameRate,
8,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,7,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.7980821669917,1577.1340595419897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1577.1340595419897,1577.1340595419897,1577.1340595419897,1577.1340595419897,1577.1340595419897,1577.1340595419897,1577.1340595419897,1577.1340595419897,1577.1340595419897,1577.1340595419897,1577.1340595419897,1577.1340595419897,1577.1340595419897,1577.1340595419897,,left,1,0.6718140000011772,0,1577.87444637499,1577.87444637499,1577.87444637499,1577.87444637499,1577.87444637499,1577.87444637499,1577.87444637499,1577.87444637499,1577.87444637499,1577.87444637499,1577.87444637499,1577.87444637499,1577.87444637499,1578.3315111669945,1578.3315111669945,1578.3823191669944,1580.3043890839908,1580.3043890839908,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
8,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,7,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.3306904999918,1580.6771478750015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1580.6771478750015,1580.6771478750015,1580.6771478750015,1580.6771478750015,1580.6771478750015,1580.6771478750015,1580.6771478750015,1580.6771478750015,1580.6771478750015,1580.6771478750015,1580.6771478750015,1580.6771478750015,1580.6771478750015,1580.6771478750015,,left,1,0.3945799170032842,0,1581.1311956249992,1581.1311956249992,1581.1311956249992,1581.1311956249992,1581.1311956249992,1581.1311956249992,1581.1311956249992,1581.1311956249992,1581.1311956249992,1581.1311956249992,1581.1311956249992,1581.1311956249992,1581.1311956249992,1581.5966457089962,1581.5966457089962,1581.647379874994,1583.5688240839954,1583.5688240839954,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
8,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,7,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.5826350419957,1583.9231614169985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1583.9231614169985,1583.9231614169985,1583.9231614169985,1583.9231614169985,1583.9231614169985,1583.9231614169985,1583.9231614169985,1583.9231614169985,1583.9231614169985,1583.9231614169985,1583.9231614169985,1583.9231614169985,1583.9231614169985,1583.9231614169985,,space,0,0.4489534169988474,1,1584.4384116250003,1584.4384116250003,1584.4384116250003,1584.4384116250003,1584.4384116250003,1584.4384116250003,1584.4384116250003,1584.4384116250003,1584.4384116250003,1584.4384116250003,1584.4384116250003,1584.4384116250003,1584.4384116250003,1584.8901702919975,1584.8901702919975,1584.9666060839954,,,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
8,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,7,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.881474291993,1587.2140771669947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1587.2140771669947,1587.2140771669947,1587.2140771669947,1587.2140771669947,1587.2140771669947,1587.2140771669947,1587.2140771669947,1587.2140771669947,1587.2140771669947,1587.2140771669947,1587.2140771669947,1587.2140771669947,1587.2140771669947,1587.2140771669947,,space,0,0.595517874986399,1,1587.8733855000028,1587.8733855000028,1587.8733855000028,1587.8733855000028,1587.8733855000028,1587.8733855000028,1587.8733855000028,1587.8733855000028,1587.8733855000028,1587.8733855000028,1587.8733855000028,1587.8733855000028,1587.8733855000028,1588.3374982919922,1588.3374982919922,1588.3885291249899,1590.3095495000016,1590.3095495000016,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
8,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,7,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.317983624991,1590.6502659169928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1590.6502659169928,1590.6502659169928,1590.6502659169928,1590.6502659169928,1590.6502659169928,1590.6502659169928,1590.6502659169928,1590.6502659169928,1590.6502659169928,1590.6502659169928,1590.6502659169928,1590.6502659169928,1590.6502659169928,1590.6502659169928,,space,0,0.43887595798878465,1,1591.1552082499984,1591.1552082499984,1591.1552082499984,1591.1552082499984,1591.1552082499984,1591.1552082499984,1591.1552082499984,1591.1552082499984,1591.1552082499984,1591.1552082499984,1591.1552082499984,1591.1552082499984,1591.1552082499984,1591.607022208991,1591.607022208991,1591.683718166998,,,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
8,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.6226266250014,1593.6226266250014,1593.6226266250014,0.0059472919965628535,1593.6226266250014,1593.6226266250014,-4.0,1.4612970830057748,"[-0.19959266802443992, -0.048879837067209775, 0.3757637474541752]","[0.01120162932790224, -0.3024439918533605, -0.29226069246435843]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.3313067499984754, 2.364913958008401, 3.2100375419977354]",['validate'],0.011201629327902252,2.4955892090074485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
2,,,,0,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.8172114999907,1597.1436593749968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1597.1436593749968,1597.1436593749968,1597.1436593749968,1597.1436593749968,1597.1436593749968,1597.1436593749968,1597.1436593749968,1597.1436593749968,1597.1436593749968,1597.1436593749968,1597.1436593749968,1597.1436593749968,1597.1436593749968,1597.1436593749968,,space,0,0.704832167000859,1,1597.9105197089957,1597.9105197089957,1597.9105197089957,1597.9105197089957,1597.9105197089957,1597.9105197089957,1597.9105197089957,1597.9105197089957,1597.9105197089957,1597.9105197089957,1597.9105197089957,1597.9105197089957,1597.9105197089957,1598.3710613750009,1598.3710613750009,1598.4219769170013,1600.348747416996,1600.348747416996,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
2,,,,0,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.3575019169948,1600.6872666669951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1600.6872666669951,1600.6872666669951,1600.6872666669951,1600.6872666669951,1600.6872666669951,1600.6872666669951,1600.6872666669951,1600.6872666669951,1600.6872666669951,1600.6872666669951,1600.6872666669951,1600.6872666669951,1600.6872666669951,1600.6872666669951,,space,0,0.5158017079957062,1,1601.270463333989,1601.270463333989,1601.270463333989,1601.270463333989,1601.270463333989,1601.270463333989,1601.270463333989,1601.270463333989,1601.270463333989,1601.270463333989,1601.270463333989,1601.270463333989,1601.270463333989,1601.7347020000016,1601.7347020000016,1601.7861175839935,1603.7060302089958,1603.7060302089958,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
2,,,,0,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.7189729999955,1604.0617657919938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1604.0617657919938,1604.0617657919938,1604.0617657919938,1604.0617657919938,1604.0617657919938,1604.0617657919938,1604.0617657919938,1604.0617657919938,1604.0617657919938,1604.0617657919938,1604.0617657919938,1604.0617657919938,1604.0617657919938,1604.0617657919938,,space,0,0.4234859160060296,1,1604.5467909589934,1604.5467909589934,1604.5467909589934,1604.5467909589934,1604.5467909589934,1604.5467909589934,1604.5467909589934,1604.5467909589934,1604.5467909589934,1604.5467909589934,1604.5467909589934,1604.5467909589934,1604.5467909589934,1605.0040140420024,1605.0040140420024,1605.054587999999,,,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
2,,,,0,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.9971165419993,1607.3260156670003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1607.3260156670003,1607.3260156670003,1607.3260156670003,1607.3260156670003,1607.3260156670003,1607.3260156670003,1607.3260156670003,1607.3260156670003,1607.3260156670003,1607.3260156670003,1607.3260156670003,1607.3260156670003,1607.3260156670003,1607.3260156670003,1609.3103917089902,space,0,2.2285542079916922,1,1609.6140699169919,1609.6140699169919,1609.6140699169919,1609.6140699169919,1609.6140699169919,1609.6140699169919,1609.6140699169919,1609.6140699169919,1609.6140699169919,1609.6140699169919,1609.6140699169919,1609.6140699169919,1609.6140699169919,1610.0700112499908,1610.0700112499908,1610.1459542090015,,,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
2,,,,0,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,1,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.0634034999966,1612.3885180419893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1612.3885180419893,1612.3885180419893,1612.3885180419893,1612.3885180419893,1612.3885180419893,1612.3885180419893,1612.3885180419893,1612.3885180419893,1612.3885180419893,1612.3885180419893,1612.3885180419893,1612.3885180419893,1612.3885180419893,1612.3885180419893,,space,0,0.36388079200696666,1,1612.8140235839965,1612.8140235839965,1612.8140235839965,1612.8140235839965,1612.8140235839965,1612.8140235839965,1612.8140235839965,1612.8140235839965,1612.8140235839965,1612.8140235839965,1612.8140235839965,1612.8140235839965,1612.8140235839965,1613.2711836669914,1613.2711836669914,1613.3216246669908,1615.2485478750023,1615.2485478750023,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
